"id_tweet","texto_original"
329,"Graciaaaaas. Mandad fotos RT @Andreytachiki: @AlejandroSanz lindooo el Tributo en Chile estuvo (cont) http://t.co/p8Z0trEo"
330,"Otro gran dia en NYC.Fuimos al Zoologico (nos congelamos) 1sauna y problema resuelto.Estudie musica de Evita y ahora a Zzz Bnoches mi gente"
331,"RT @JulyRojas: RT @luzdemonterrey: POR FAVOR @paurubio REGALANOS UN RT! @buscandoaAlex URGE AYUDA PARA ENCONTRAR ... http://t.co/bVrQfRok"
332,"Empezamos la semana.... Todo bien por ahí? Buenos días!!!"
333,"Buenos días. He soñado que estábamos aún en la primera parte del Real Madrid-Athletic."
334,"Buenos días. Formula habitual de saludo que suele expresar un deseo mas que una descripción o una predicción."
335,"Buenos días followeros!!;) ya en @crackoviadeTV3 de MESSI!!!;)"
336,"Messi ya está aquí!!!;))) http://t.co/jHoAgHcO"
337,"“@Milton_: Todo muy bien. Escribo cuatro artículos por semana amiga."
338,"“@Milton_: Gracias amiga. Tb tienes La Gaceta los viernes y Época los domingos. Aunque tanto castigo tampoco quiero imponerte."
339,"Primer día del año del Dragón en China. Un animal que simboliza la prosperidad y la buena fortuna"
340,"No daré  bola a las hienas. La derecha es más fuerte de lo que  queremos reconocer y, aunque no la vean algunos, la extrema derecha existe."
341,"hijo q buen! “@AChinchillaRico: @PilarGGranja @intereconomia Muy buen análisis! Felicidades Pilar!”"
342,"Buenos días ;-)) que tengáis un gran lunes ;-))"
343,"El PP presenta a sus cabezas de lista provinciales con la premisa de escuchar http://t.co/rhThpnNw via @elmundoes #elcambioandaluz"
344,"No... Y sí... Gracias!! “@AZULMORGANA: Leyendo Encuentros en Bonaval. Hay algo de tu vida en él? me está pareciendo precioso”"
345,"""Quiero que el PSOE tenga una misma voz en toda España en temas importantes, como puede ser hoy la garantía del Estado de Bienestar"""
346,"En @radionacional: ""El cambio tiene que ver con cómo elegimos a l@s dirigentes pero sobre todo con cómo nos relacionamos con la sociedad"""
347,"""Ha habido mucho trabajo de los militantes en los congresos provinciales. Debate d la Ponencia Marco, enmiendas. Eso es muy importante""."
348,"@_Rubalcaba_""Hace falta un programa dl Banco Europeo de Inversiones para impulsar infraestructuras que ayudaría a empresas y crearía empleo"""
349,"@_Rubalcaba_ ""Un proyecto solvente para construir una oposición sólida y volver a alcanzar la confianza mayoritaria q te lleva al gobierno"""
350,"Las organizaciones profesionales se afanan en reciclar a sus asociados http://t.co/GwofTJqa #periodismo #comunicacion"
351,"La eduación pública es la mejor palanca  para lograr la igualdad #SOSeducación #SOSeducació #SOShezkuntza"
352,"Cada fin de semana volvemos a recomendaros vinos de donde pasemos con #yeswespainISDIFFERENT : primera parada: MALLORCA !!;)"
353,"La educación pública es la mejor palanca para lograr la igualdad #SOSeducación #SOSeducació #SOShezkuntza"
354,"Mi artículo hoy en @LARAZON_es sobre la persecución religiosa a #cristianos en #Nigeria . Basta ya!! http://t.co/3CojsNSh"
355,"Gracias por RT ;-)) @marilortega: Andalucía no es patrimonio de nadie  http://t.co/t8HQme5g vía @mariviromero"
356,"Gracias por RT @ppdelospalacios: Andalucía no es patrimonio de nadie  http://t.co/t8HQme5g vía @mariviromero"
357,"Gracias por RT @anyoanyo59: Andalucía no es patrimonio de nadie  http://t.co/t8HQme5g vía @mariviromero"
358,"Claro! RT @andaluciadebate: @mariviromero ¿Sigues ya a @Metropolitan_TV ? ¿Nos ayudas a darles a conocer? Gracias por todo y feliz lunes."
359,"“@Evamiguelez: Apple siempre gana. Que una salida de Metro entorpece la entrada de la nueva tienda de BCN, ¡se cambia! http://t.co/7Km1NizW”"
360,"Resultados provisionales de la encuesta sobre el PSOE. La preferida es Chacón, seguida por ""otros"". Tercero Rubalcaba http://t.co/SmQDZYza"
361,"La mayoría de los encuestados (mis lectores) prefieren que gane Chacón, pero creen que ganará Rubalcaba. Curioso http://t.co/SmQDZYza"
362,"Gracias por RT @Mmercedesmartin: Andalucía no es patrimonio de nadie  http://t.co/t8HQme5g vía @mariviromero"
363,"Las cámaras d @13tv_AlDia están preguntando: ¿es mejor para España q gane #Rubalcaba o #Chacón ? ¿por qué? @eminambres @DHAM_13tv"
364,". @LARAZON_es a ver si os gusta este post http://t.co/t8HQme5g"
365,"Probando @youzee (mil gracias a los que me habéis mandado una invitación)."
366,"Entrevista a Konrad Czerniak, campeón europeo de natación y alumno de la #UCJC http://t.co/OWHcUZYh vía @Madridiario"
367,"Tal y como ha empezado la semana, habra que relajarla un poco... Hoy en @mananascuatro con @mrtfernandez  http://t.co/7Yq0ZfMt vía @youtube"
368,"Me parece muy buena medida: que los cargos de confianza publiquen sus sueldos http://t.co/i7YXttkf"
369,"Gracias por RT @MCrisSG: Andalucía no es patrimonio de nadie  http://t.co/t8HQme5g vía @mariviromero #MeGusta"
370,"Buenas!!Hay lunes y lunes...¿sabes esos lunes donde todo empieza bien y n cada buzón tienes 1buena noticia q t alegra l día? hoy es 1 d esos"
371,"¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ▸ Historias del día por @universal_spain"
372,"Ésta, mejor http://t.co/HEvVBvAP"
373,"Me gusta su claridad de exposicionThree Reconciliations - Zbigniew Brzezinski - The American Interest Magazine http://t.co/YKd7g6um"
374,"Gracias a vosotros RT @Metropolitan_TV: @mariviromero Muchísimas gracias por compartirlo con nosotros, sin duda lo leeremos detenidamente"
375,". @esperanzaona he escrito este post , a ver si te gusta http://t.co/t8HQme5g"
376,". @jmsoria a ver si te gusta este post http://t.co/4Fnf9A3x #elcambioandaluz"
377,". @abasagoiti a ver si te gusta este post y me ayudas a difundirlo ;-)) http://t.co/4Fnf9A3x #elcambioandaluz"
378,". @ccifuentes a ver si te gusta este post http://t.co/4Fnf9A3x #elcambioandaluz"
379,". @santiagocervera a ver si te gusta este post y me ayudas a difundirlo ;-)) http://t.co/4Fnf9A3x #elcambioandaluz"
380,"Enofest. Toca el bueno de Lobo Negro. Vinos y música. Qué idea! http://t.co/d31NJqgA"
381,"Una duda inocente: las previsiones de decrecimiento del FMI y del Banco de España valen igual se lleve a cabo una política económica u otra?"
382,";-))) besos para todos RT @santiagocervera: Comité Ejecutivo Nacional. http://t.co/ORKSfurl"
383,"http://t.co/q9ZHBMKS : @javierarenas_pp presenta a sus cabezas de lista http://t.co/PO4Q1YaR #andalucia #elcambioandaluz"
384,"Gracias por RT @Luis_Verde: Andalucía no es patrimonio de nadie  http://t.co/t8HQme5g vía @mariviromero"
385,". @juanma_moreno Juanma a ver si te gusta este post y me ayudas a difundirlo ;-)) http://t.co/4Fnf9A3x"
386,"La ley de estabilidad presupuestaria se aprobará este viernes en el consejo de ministros. Rajoy dijo que seria esta la primera que aprobaría"
387,"“@santiagocervera: Te noto engrasado informativamente. Abrazos!"
388,"La gran gestión del gobierno de #Griñan en #Malaga #elcambioandaluz YA http://t.co/gBWGnXx2"
389,"Ambas maestro; muchas gracias :-)) @alfarpablotito: @JuanraLucas cuestión de estética mas que de estática... http://t.co/w6XXp8i8”"
390,"Anoche @Demolina22 me enseñó a hacer ganchillo, hoy ya tengo mi primer cojín ! Que os parece! #cuidadoquengancha!! http://t.co/OTbNpnen"
391,"El magnífico equipo de Somos.Som, grabando serie sobre ríos para tv3“@fontsek: Working2  @ All pics with iPhone http://t.co/o19dwtjk”"
392,"“@FerArOt:engancha, engancha... no en vano es GANCHILLO!!! #festivaldelhumor El cojín, precioso! @Demolina22” jaaaaa! #elganchilloengancha"
393,"Proyecto solvente y oposición útil. Dos claves de la entrevista hoy en RNE. http://t.co/k8gLSB0c"
394,"Trabajaremos con todos los delegados para lograr una sólida mayoría en el Congreso. @ElenaValenciano en la SER. http://t.co/YzAy7zUO"
395,"Brookings Institution elegido primer Think Tank del mundo.Buena noticia,también para mi:soy uno de sus  tres distinguished scholars.Un honor"
396,"Dedicado a @josecdiez para que se le abran las carnes. http://t.co/9uNQcrN0"
397,"31. Reforzaremos el trabajo con @JSE_ORG, desde el respeto a su autonomía: creación comisión bilateral entre JSE y PSOE http://t.co/XvGIpGu2"
398,"Ya quedan dias ;-)) RT @FrediLg: @mariviromero ¿como va todo amiga? ¿como va #elcambioandaluz?"
399,"#Rajoy descarta que España necesite del nuevo fondo de rescate del FMI"
400,"Victoria súper importante la de ayer, gran partido del equipo y 3 puntos mas.  Ahora toca de nuevo pensar en la Copa del Rey. Vamos Madrid!!"
401,"Seguimos con la #chatidieta . Hoy estofado y mandarinas ;-)))) c/c @mariarojo82"
402,"Aquí tenéis la entrevista de ayer con Ondacero. http://t.co/gv4SxhF1 Espero que la escucheis. Un abrazo fuerte amigos. ¡HALA MADRID!"
403,"Corre que te corre a por el peque al cole (@ Calle Huerto del Conde) http://t.co/YEXYy40z"
404,"Por otro lado, quien diga que el vestuario está dividido o existe alguna fractura, miente. Existe un gran grupo y hay una gran unión le pese"
405,"...a quien le pese. Trabajando juntos llegarán los éxitos. Buena tarde a tod@s. Un abrazo."
406,"Se nos fue Manolito ""pozi"". Mi recuerdo y mi cariño. Pasamos grandes momentos gracias a él....pozí."
407,"“@formulatv: La productora británica @_zigzagtv compra 'Ransom', el reality gameshow creado por @ristomejide: http://t.co/tWbUoV4O” Ouyeah."
408,"Gracias a todos RT @adelreal_ @informativost5 21:00 horas marcó ayer su récord d temporada (2.414.000 y 12,8%) @CarmeChaparro @joseribagorda"
409,"RT“@Alejandro_vara: Es buena estrategia d defensa? El abogado d Urdangarin:El duque se siente apoyado x su mujer' http://t.co/elnPkQgK"
410,"Mil gracias ;-)) RT @Aycart16: http://t.co/ntcPXFl0 Enhorabuena @Mariviromero !!"
411,"En @giraldatv ,en directo el gran Juan Luis Galiardo, que visita #sevillahoy con ""El Avaro"" de Moliére."
412,"Los políticos de España más influyentes en Twitter: Diciembre http://t.co/ntcPXFl0 vía @los30tuiteros"
413,"Una historia de valentía y libertad que merece la pena leer. La historia de @rgomezugalde . Aquí os la dejo. http://t.co/oldqsGAs"
414,"Vamos a trabajar junto a Cajasol para equilibrar los intereses de #sevillahoy y los suyos salvaguardando la declaración patrimonio humanidad"
415,"Juan Luis Galiardo, @giraldatv,un grande d la escena en #sevillahoy d gira con ""El Avaro""de Moliére http://t.co/fo1LmwaZ"
416,"Me acaba de llegar el blu ray disc ""una noche en el Teatro Real"" http://t.co/FxV9fcq8"
417,"Esta tarde, a las 19:30 en el Ateneo de Madrid, presentación del manifiesto en apoyo a Público http://t.co/H87EldLf"
418,"Anda! Ahora resulta que Plata defiende la inversión privada!  para el auditorio, pero está dispuesto a hablar con el Ayuntamiento..."
419,"Desde el @gobjccm regional valoramos la gran acogida y exitosa promoción de CLM en Fitur http://t.co/ovmZdKgy gracias a todos"
420,"Me parece alucinante que @morenobrenes pregunte en el Pleno por el nuevo nombre del Ayuntamiento en Twitter @malaga . Solo hay q leer el TL."
421,"2012 año magico, lleno d conciertos y musica!"
422,"En diez minutos empezamosm @TDtarde @13television con #NievesHerrero... Crece la confianza en Rajoy? Volvería a ganar las elecciones?"
423,"Yo creo profundamente en el proyecto de Rubalcaba y para defenderlo no tengo (ni pienso hacerlo) que atacar a Chacón! La respeto mucho."
424,"Juuuaaaasssss!  este @reciomanolo tiene hasta gracia. Ahora dice que va a investigar ... http://t.co/mn87ZhQ4"
425,"Ya esta el tatu con @RominaBelluscio @Leo_Tattoos son las huellas de nuestra perrita BELLA.besos twitteros"
426,"La exposición de Wayne Gonzales en el @cacmalaga concluye con mas de 11.600 visitas . Enhorabuena !!  http://t.co/ntyWOS38"
427,"Una obra de Pablo Aranda ganadora del Premio de Literatura Infantil Ciudad de #Malaga 2011  http://t.co/b5BOBmpD"
428,"RT @gentedemadrid: Hoy tenemos tertulieta con @Cepeda + Granados ( @fgranadoslerena ) +  @felixjosecas ¿os he dicho que Granados cumple..."
429,"Me voy al Ateneo al acto de apoyo a Público. Venís ?"
430,"Por cierto, enhorabuena de nuevo a los especialistas policiales de la BIT, y que siga el acoso a los consumidores de pornografía infantil."
431,"Sobre la asistencia personal RT @cgimenezs http://t.co/CJjVwfsP La asistencia personal es rentable! @Tonicanto1 @UPyD_Andalucia @cmgorriaran"
432,"No puedo estar pero apoyo el acto del Ateneo en defensa de @publico_es"
433,"Tomar foto con @RominaBelluscio @Leo_Tattoos y un servidor @Guti_SER http://t.co/H42Vko7z"
434,"Si queremos una sociedad más justa tenemos que apoyar a Público, ha dicho el filósofo Carlos París."
435,"Es imprescindible para informarnos con calidad y expresarnos los que creemos que otra sociedad más justa es posible, dice Berzosa."
436,"Se multiplican los apoyos. Militantes de Cádiz ponen en marcha una plataforma. Gracias compañer@s. #mássocialismo http://t.co/oN90bHGD"
437,"Imposible acercarme al Ateneo, así que todo mi apoyo por aquí a los compañeros de @publico_es"
438,"Hola. Hoy dos canciones mas.. Si!,  Seguimos avanzando. ;)"
439,"A punto de ver el partido de la Copa África, Marruecos vs Túnez. Siempre me ha gustado mucho este torneo! A ver que tal mi amigo Chamakh."
440,"Es posible que te graben hasta dentro del centro comercial?? Joe que cansinos!!"
441,"Esta noche, nuevo funeral por Fraga en la Almudena. Ahí estaremos. @TelediarioInter 20:30"
442,":-) RT @reginaplaniol: Semana llena de reuniones. Una de las más importantes será el miércoles con la Delegada de Gobierno @ccifuentes"
443,"El gran Santi González en la redacción: ""Estoy leyendo tu novela"". ""Aunque no sea de Bilbao, al final, me he atrevido"". Lágrimas: 5ª edición"
444,"Como diría alguien a quien quiero mucho: ""vivir para ver"". Ea, pues eso. @VerdaderaIzqda: EL SALARIO DE LEIRE PAJÍN""  http://t.co/43IefZqy"
445,"@mgilguerrero @galsuinda @trasgodegaceta Buen ejemplo, ademas divorciado y casado por lo civil."
446,"Ahora le toca a los lectores el apoyo ilusionado y comprometido con público."
447,"Otro de mi parte. “@Borja_Semper: Un abrazo en esta época tan complicada. Ánimo @yolanda_glez y @mjguemes”"
448,"Muchas gracias a todos los que me habéis felicitado, incluidos @GenteDeMadrid  y @Cepeda (son 48, no 50 como dicen ellos). Abrazos"
449,"Toca GALA DEL MUNDO DEPORTIVO!!!;) bonito estar!"
450,"@RodolfoIrago @virginiapalonso @ccifuentes El canal 24 horas de RTVE lleva media hora en directo y sin cortes con el funeral de Fraga."
